Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L1_id,L0_id,True_L0_MAE,Meas_L0_MAE
Height,0,10%,6C x 6K,L1_1,L0_16,0.3772267485207645,3.571217395877587e-15
Height,0,10%,6C x 6K,L1_1,L0_17,0.1139426963980925,2.1094237467877974e-15
Height,0,10%,6C x 6K,L1_1,L0_18,0.2595746376631978,-1.0
Height,0,10%,6C x 6K,L1_1,L0_19,1.0459226077822828e-15,-1.0
Height,0,10%,6C x 6K,L1_1,L0_2,0.24133786238982574,-1.0
Height,0,10%,6C x 6K,L1_1,L0_20,0.17150741091706276,0.08257779511897702
Height,0,10%,6C x 6K,L1_1,L0_21,0.2915321889861072,-1.0
Height,0,10%,6C x 6K,L1_1,L0_22,1.1125359892597923e-15,9.760710758162834e-16
Height,0,10%,6C x 6K,L1_1,L0_23,0.43841882250938824,-1.0
Height,0,10%,6C x 6K,L1_1,L0_24,0.03604187725741633,-1.0
Height,0,10%,6C x 6K,L1_1,L0_3,0.3912394172075485,-1.0
Height,0,10%,6C x 6K,L1_1,L0_4,0.03587955317672944,-1.0
Height,0,10%,6C x 6K,L1_1,L0_5,0.2462970880135879,0.31418886525616513
Height,0,10%,6C x 6K,L1_1,L0_6,0.03473439014586785,-1.0
Height,0,10%,6C x 6K,L1_1,L0_7,0.17621101310508985,-1.0
Height,0,10%,6C x 6K,L1_1,L0_8,8.34517640176576e-16,-1.0
Height,0,10%,6C x 6K,L1_1,L0_9,0.08549311952661741,-1.0
Height,0,10%,6C x 6K,L1_10,L0_0,0.12701473220542528,0.21009735967013643
Height,0,10%,6C x 6K,L1_10,L0_1,1.787459069646502e-15,-1.0
Height,0,10%,6C x 6K,L1_10,L0_10,1.7134442013381583e-15,-1.0
Height,0,10%,6C x 6K,L1_10,L0_11,0.053073413096613876,-1.0
Height,0,10%,6C x 6K,L1_10,L0_12,0.02397168565502046,0.022955982182907623
Height,0,10%,6C x 6K,L1_10,L0_13,0.1359504631543338,-1.0
Height,0,10%,6C x 6K,L1_10,L0_14,0.08393646616494951,-1.0
Height,0,10%,6C x 6K,L1_10,L0_15,0.14138906317557148,0.20242252369827782
Height,0,10%,6C x 6K,L1_10,L0_16,0.09818838185826785,0.2454709546456674
Height,0,10%,6C x 6K,L1_10,L0_17,0.02465144075455575,-1.0
Height,0,10%,6C x 6K,L1_10,L0_18,1.6431300764452318e-15,-1.0
Height,0,10%,6C x 6K,L1_10,L0_19,0.06553076458323386,-1.0
Height,0,10%,6C x 6K,L1_10,L0_2,1.3803772939506113e-15,2.220446049250313e-15
Height,0,10%,6C x 6K,L1_10,L0_20,0.033798375297550545,-1.0
Height,0,10%,6C x 6K,L1_10,L0_21,1.4747462510437496e-15,-1.0
Height,0,10%,6C x 6K,L1_10,L0_22,0.03316889743741048,0.10251396442031292
Height,0,10%,6C x 6K,L1_10,L0_23,0.21473211783827803,-1.0
Height,0,10%,6C x 6K,L1_10,L0_24,0.07556114162913748,-1.0
Height,0,10%,6C x 6K,L1_10,L0_3,0.09056922792310058,-1.0
Height,0,10%,6C x 6K,L1_10,L0_4,0.14012491955472403,-1.0
Height,0,10%,6C x 6K,L1_10,L0_5,1.03990889973223e-15,-1.0
Height,0,10%,6C x 6K,L1_10,L0_6,0.22462188077299133,-1.0
Height,0,10%,6C x 6K,L1_10,L0_7,0.08539141463429763,-1.0
Height,0,10%,6C x 6K,L1_10,L0_8,0.017022291914945566,-1.0
Height,0,10%,6C x 6K,L1_10,L0_9,0.11800371144148386,-1.0
Height,0,10%,6C x 6K,L1_11,L0_0,0.034295029472221385,-1.0
Height,0,10%,6C x 6K,L1_11,L0_1,0.0344621121486449,1.7393494052460785e-15
Height,0,10%,6C x 6K,L1_11,L0_10,0.03578950602446331,-1.0
Height,0,10%,6C x 6K,L1_11,L0_11,0.3725605914292251,-1.0
