Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,10%,1C x 36K,60%,1C x 21K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,60%,1C x 21K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,60%,1C x 21K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,60%,1C x 21K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,60%,1C x 21K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,70%,1C x 25K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,70%,1C x 25K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,70%,1C x 25K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,70%,1C x 25K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,70%,1C x 25K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,70%,1C x 25K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,80%,1C x 28K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,80%,1C x 28K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,80%,1C x 28K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,80%,1C x 28K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,80%,1C x 28K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,80%,1C x 28K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,90%,1C x 32K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,90%,1C x 32K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591246
Height,0,10%,1C x 36K,90%,1C x 32K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,90%,1C x 32K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,90%,1C x 32K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,90%,1C x 32K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,100%,1C x 36K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,100%,1C x 36K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,100%,1C x 36K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,100%,1C x 36K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,100%,1C x 36K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591246
Height,0,10%,1C x 36K,100%,1C x 36K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,20%,8C x 9K,10%,7C x 1K,L1_0,0.1253954307311796,0.13150653825015476,0.35503290435739737
Height,0,20%,8C x 9K,10%,7C x 1K,L1_1,0.11019242671500831,0.18248066445772332,0.11473920565989162
Height,0,20%,8C x 9K,10%,7C x 1K,L1_2,0.12822330688587932,0.11600981250827694,0.17614488570257456
Height,0,20%,8C x 9K,10%,1C x 7K,L1_0,0.1253954307311796,0.13150653825015476,0.25399726578484827
Height,0,20%,8C x 9K,10%,1C x 7K,L1_1,0.11019242671500831,0.18248066445772332,0.051027337908818846
Height,0,20%,8C x 9K,10%,1C x 7K,L1_2,0.12822330688587932,0.11600981250827694,0.31701288456150456
Height,0,20%,8C x 9K,20%,4C x 4K,L1_0,0.1253954307311796,0.13150653825015476,0.17696844667617134
Height,0,20%,8C x 9K,20%,4C x 4K,L1_1,0.11019242671500831,0.18248066445772332,0.04406285944894139
Height,0,20%,8C x 9K,20%,4C x 4K,L1_2,0.12822330688587932,0.11600981250827694,0.1667261562029651
Height,0,20%,8C x 9K,20%,2C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.21602409052929933
Height,0,20%,8C x 9K,20%,2C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.12631469822218766
Height,0,20%,8C x 9K,20%,2C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.17331294228932684
Height,0,20%,8C x 9K,30%,5C x 4K,L1_0,0.1253954307311796,0.13150653825015476,0.061705648483023276
Height,0,20%,8C x 9K,30%,5C x 4K,L1_1,0.11019242671500831,0.18248066445772332,0.11223202570567277
Height,0,20%,8C x 9K,30%,5C x 4K,L1_2,0.12822330688587932,0.11600981250827694,0.00984429145807329
Height,0,20%,8C x 9K,30%,2C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.08175497715324181
Height,0,20%,8C x 9K,30%,2C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.09852439000299301
