Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Weight,0,80%,6C x 46K,20%,1C x 46K,L1_2,8.267497797476153e-15,7.78543896018391e-15,6.211697822777751e-15
Weight,0,80%,6C x 46K,30%,6C x 13K,L1_0,0.00632582095912781,0.004833175028742535,0.00487673229693221
Weight,0,80%,6C x 46K,30%,6C x 13K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.3658945769306614e-14
Weight,0,80%,6C x 46K,30%,6C x 13K,L1_2,8.267497797476153e-15,7.78543896018391e-15,9.36003411530132e-15
Weight,0,80%,6C x 46K,30%,2C x 46K,L1_0,0.00632582095912781,0.004833175028742535,0.006579629683673342
Weight,0,80%,6C x 46K,30%,2C x 46K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,7.221306885796253e-15
Weight,0,80%,6C x 46K,30%,2C x 46K,L1_2,8.267497797476153e-15,7.78543896018391e-15,7.755833012860573e-15
Weight,0,80%,6C x 46K,40%,6C x 18K,L1_0,0.00632582095912781,0.004833175028742535,0.004833175028734426
Weight,0,80%,6C x 46K,40%,6C x 18K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.354163694758073e-14
Weight,0,80%,6C x 46K,40%,6C x 18K,L1_2,8.267497797476153e-15,7.78543896018391e-15,9.032897886464121e-15
Weight,0,80%,6C x 46K,40%,2C x 46K,L1_0,0.00632582095912781,0.004833175028742535,0.005050926620667911
Weight,0,80%,6C x 46K,40%,2C x 46K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.9141170130391553e-14
Weight,0,80%,6C x 46K,40%,2C x 46K,L1_2,8.267497797476153e-15,7.78543896018391e-15,1.0224228870943838e-14
Weight,0,80%,6C x 46K,50%,6C x 23K,L1_0,0.00632582095912781,0.004833175028742535,0.004833175028734426
Weight,0,80%,6C x 46K,50%,6C x 23K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.354163694758073e-14
Weight,0,80%,6C x 46K,50%,6C x 23K,L1_2,8.267497797476153e-15,7.78543896018391e-15,9.032897886464121e-15
Weight,0,80%,6C x 46K,50%,3C x 46K,L1_0,0.00632582095912781,0.004833175028742535,0.005385041370193485
Weight,0,80%,6C x 46K,50%,3C x 46K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,2.006435141489583e-14
Weight,0,80%,6C x 46K,50%,3C x 46K,L1_2,8.267497797476153e-15,7.78543896018391e-15,1.0526147854584957e-14
Weight,0,80%,6C x 46K,60%,6C x 27K,L1_0,0.00632582095912781,0.004833175028742535,0.004833175028734426
Weight,0,80%,6C x 46K,60%,6C x 27K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.354163694758073e-14
Weight,0,80%,6C x 46K,60%,6C x 27K,L1_2,8.267497797476153e-15,7.78543896018391e-15,9.032897886464121e-15
Weight,0,80%,6C x 46K,60%,4C x 46K,L1_0,0.00632582095912781,0.004833175028742535,0.005815278152170626
Weight,0,80%,6C x 46K,60%,4C x 46K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.0741870356175316e-14
Weight,0,80%,6C x 46K,60%,4C x 46K,L1_2,8.267497797476153e-15,7.78543896018391e-15,8.587575095475585e-15
Weight,0,80%,6C x 46K,70%,6C x 32K,L1_0,0.00632582095912781,0.004833175028742535,0.004833175028734426
Weight,0,80%,6C x 46K,70%,6C x 32K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.354163694758073e-14
Weight,0,80%,6C x 46K,70%,6C x 32K,L1_2,8.267497797476153e-15,7.78543896018391e-15,9.032897886464121e-15
Weight,0,80%,6C x 46K,70%,4C x 46K,L1_0,0.00632582095912781,0.004833175028742535,0.005672048726734815
Weight,0,80%,6C x 46K,70%,4C x 46K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.1102114598019834e-14
Weight,0,80%,6C x 46K,70%,4C x 46K,L1_2,8.267497797476153e-15,7.78543896018391e-15,9.209299989265674e-15
Weight,0,80%,6C x 46K,80%,6C x 36K,L1_0,0.00632582095912781,0.004833175028742535,0.004833175028734426
Weight,0,80%,6C x 46K,80%,6C x 36K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.354163694758073e-14
