Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,20%,2C x 46K,10%,1C x 9K,L1_1,0.1243342976972961,0.023857548643910334,1.2181613742414911e-15
Height,0,20%,2C x 46K,10%,1C x 9K,L1_2,0.07336395876283343,0.16731835753128144,1.2212453270876722e-15
Height,0,20%,2C x 46K,20%,2C x 9K,L1_0,0.07701713861745954,0.04179394708878491,1.9721878451327434e-15
Height,0,20%,2C x 46K,20%,2C x 9K,L1_1,0.1243342976972961,0.023857548643910334,1.9012569296705806e-15
Height,0,20%,2C x 46K,20%,2C x 9K,L1_2,0.07336395876283343,0.16731835753128144,2.0462027134410873e-15
Height,0,20%,2C x 46K,20%,1C x 18K,L1_0,0.07701713861745954,0.04179394708878491,1.7115938296304496e-15
Height,0,20%,2C x 46K,20%,1C x 18K,L1_1,0.1243342976972961,0.023857548643910334,2.2815083156046968e-15
Height,0,20%,2C x 46K,20%,1C x 18K,L1_2,0.07336395876283343,0.16731835753128144,2.2630045985276107e-15
Height,0,20%,2C x 46K,30%,2C x 13K,L1_0,0.07701713861745954,0.04179394708878491,2.0357647191924744e-15
Height,0,20%,2C x 46K,30%,2C x 13K,L1_1,0.1243342976972961,0.023857548643910334,1.7806269279565012e-15
Height,0,20%,2C x 46K,30%,2C x 13K,L1_2,0.07336395876283343,0.16731835753128144,1.9247424167299587e-15
Height,0,20%,2C x 46K,30%,1C x 27K,L1_0,0.07701713861745954,0.04179394708878491,1.7115938296304496e-15
Height,0,20%,2C x 46K,30%,1C x 27K,L1_1,0.1243342976972961,0.023857548643910334,2.2815083156046968e-15
Height,0,20%,2C x 46K,30%,1C x 27K,L1_2,0.07336395876283343,0.16731835753128144,2.2630045985276107e-15
Height,0,20%,2C x 46K,40%,2C x 18K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,40%,2C x 18K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,40%,2C x 18K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,40%,1C x 36K,L1_0,0.07701713861745954,0.04179394708878491,2.102022259956963e-15
Height,0,20%,2C x 46K,40%,1C x 36K,L1_1,0.1243342976972961,0.023857548643910334,1.1897890080566261e-15
Height,0,20%,2C x 46K,40%,1C x 36K,L1_2,0.07336395876283343,0.16731835753128144,2.2630045985276107e-15
Height,0,20%,2C x 46K,50%,2C x 23K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,50%,2C x 23K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,50%,2C x 23K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,50%,1C x 46K,L1_0,0.07701713861745954,0.04179394708878491,2.102022259956963e-15
Height,0,20%,2C x 46K,50%,1C x 46K,L1_1,0.1243342976972961,0.023857548643910334,2.2815083156046968e-15
