Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,20%,15,1,15C x 1K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,45.0,50.0,42.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,20%,15,1,15C x 1K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,51.0,47.0,47.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,20%,8,2,8C x 2K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,44.0,51.0,41.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,20%,8,2,8C x 2K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,56.00000000000001,52.0,46.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,20%,5,3,5C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,49.0,43.0,39.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,20%,5,3,5C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,51.0,49.0,41.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,20%,5,3,5C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,41.0,50.0,41.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,20%,5,3,5C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,49.0,53.0,38.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,20%,5,3,5C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,42.0,42.0,42.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,20%,5,3,5C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,53.0,55.00000000000001,47.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,20%,5,3,5C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,48.0,50.0,41.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,20%,5,3,5C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,50.0,51.0,44.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,40%,15,2,15C x 2K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,54.0,56.99999999999999,41.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,40%,15,2,15C x 2K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,59.0,57.99999999999999,48.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,54.0,64.0,41.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,64.0,60.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,54.0,61.0,45.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,69.0,64.0,55.00000000000001,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,49.0,59.0,44.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,63.0,57.99999999999999,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,46.0,55.00000000000001,44.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,63.0,66.0,52.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,57.99999999999999,56.00000000000001,44.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,40%,10,3,10C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,56.99999999999999,54.0,56.99999999999999,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,60%,22,2,22C x 2K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,61.0,66.0,47.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,60%,22,2,22C x 2K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,65.0,67.0,49.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,55.00000000000001,65.0,48.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,69.0,67.0,56.99999999999999,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,55.00000000000001,67.0,56.00000000000001,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,67.0,69.0,55.00000000000001,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,55.00000000000001,64.0,43.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,71.0,71.0,56.00000000000001,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,62.0,67.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,66.0,67.0,52.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,54.0,66.0,49.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,60%,15,3,15C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,72.0,74.0,54.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,59.0,71.0,46.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,76.0,82.0,60.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,62.0,75.0,48.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,76.0,80.0,56.99999999999999,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,56.00000000000001,75.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,76.0,88.0,55.00000000000001,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,61.0,76.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,80.0,79.0,56.00000000000001,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,61.0,69.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,76.0,84.0,56.00000000000001,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,62.0,72.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,80%,20,3,20C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,76.0,82.0,57.99999999999999,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,66.0,78.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,87.0,93.0,64.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,66.0,78.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,87.0,93.0,64.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,66.0,78.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,87.0,93.0,64.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,66.0,78.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,87.0,93.0,64.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,66.0,78.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,87.0,93.0,64.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,48.0,49.0,45.0,42.13002566295979,41.40290846877673,42.51497005988024,66.0,78.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,25,3,25C x 3K,100%,25,3,25C x 3K,46.0,45.0,48.0,45.50898203592814,43.4131736526946,45.295124037639006,87.0,93.0,64.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,20%,15,1,15C x 1K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,49.0,51.0,45.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,20%,15,1,15C x 1K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,45.0,51.0,41.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,20%,8,2,8C x 2K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,48.0,49.0,42.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,20%,8,2,8C x 2K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,50.0,50.0,44.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,20%,5,3,5C x 3K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,46.0,47.0,44.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,20%,5,3,5C x 3K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,56.00000000000001,50.0,43.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,20%,4,4,4C x 4K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,44.0,46.0,37.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,20%,4,4,4C x 4K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,46.0,47.0,48.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,20%,3,5,3C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,41.0,42.0,46.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,20%,3,5,3C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,52.0,46.0,45.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,20%,3,5,3C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,42.0,47.0,42.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,20%,3,5,3C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,51.0,51.0,41.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,40%,15,2,15C x 2K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,53.0,64.0,46.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,40%,15,2,15C x 2K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,57.99999999999999,59.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,40%,10,3,10C x 3K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,56.00000000000001,57.99999999999999,44.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,40%,10,3,10C x 3K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,63.0,66.0,53.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,40%,8,4,8C x 4K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,51.0,57.99999999999999,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,40%,8,4,8C x 4K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,64.0,59.0,46.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,40%,6,5,6C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,53.0,54.0,45.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,40%,6,5,6C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,64.0,63.0,50.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,40%,6,5,6C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,55.00000000000001,61.0,46.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,40%,6,5,6C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,57.99999999999999,59.0,50.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,40%,6,5,6C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,51.0,53.0,52.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,40%,6,5,6C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,66.0,61.0,55.00000000000001,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,60%,15,3,15C x 3K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,56.99999999999999,63.0,46.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,60%,15,3,15C x 3K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,70.0,73.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,60%,11,4,11C x 4K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,56.00000000000001,68.0,45.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,60%,11,4,11C x 4K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,73.0,69.0,56.99999999999999,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,60%,9,5,9C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,60.0,66.0,49.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,60%,9,5,9C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,64.0,71.0,54.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,60%,9,5,9C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,56.00000000000001,63.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,60%,9,5,9C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,67.0,72.0,54.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,60%,9,5,9C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,62.0,69.0,60.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,60%,9,5,9C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,69.0,69.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,60%,9,5,9C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,56.99999999999999,67.0,51.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,60%,9,5,9C x 5K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,71.0,72.0,54.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,80%,15,4,15C x 4K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,65.0,75.0,50.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Weight,0,20%,15,5,15C x 5K,80%,15,4,15C x 4K,49.0,52.0,43.0,40.7185628742515,38.96492728828057,41.531223267750214,82.0,82.0,59.0,5_Normal_L0_Normal_L1,0.7
5_Normal_L0_Normal_L1 (rho=0.7),Height,0,20%,15,5,15C x 5K,80%,12,5,12C x 5K,47.0,49.0,46.0,38.537211291702306,37.93840889649272,37.89563729683489,66.0,73.0,57.99999999999999,5_Normal_L0_Normal_L1,0.7
